fold,method,alpha,type,K,TopN,validation_mse,validation_rmse,validation_precision,validation_recall,regularization_penalty,regularized_score,test_RMSE,test_MAD,test_Precision,test_Recall,lambda
2,ami,0.05,optimized,10,5,1.1169989353025476,1.0568817035517966,0.6855249204665959,0.5570751976514383,0.0,1.1169989353025476,1.0547038483596718,0.838812224310834,0.6531990102509722,0.6997711747100199,0.0
2,ami,0.05,optimized,10,10,1.1169989353025476,1.0568817035517966,0.6512371862849063,0.7530065945084514,0.0,1.1169989353025476,1.0547038483596718,0.838812224310834,0.6216978908919524,0.8696304937658834,0.0
2,ami,0.05,optimized,10,15,1.1169989353025476,1.0568817035517966,0.6290047174458627,0.8397064788717858,0.0,1.1169989353025476,1.0547038483596718,0.838812224310834,0.60373144588415,0.940550643595828,0.0
2,ami,0.05,optimized,10,20,1.1169989353025476,1.0568817035517966,0.6151360288195499,0.8960600622557302,0.0,1.1169989353025476,1.0547038483596718,0.838812224310834,0.5929194445752825,0.9713036048207256,0.0
2,ami,0.05,optimized,10,25,1.1169989353025476,1.0568817035517966,0.6058043648943131,0.9337934090720036,0.0,1.1169989353025476,1.0547038483596718,0.838812224310834,0.5871624027328978,0.9876742901029966,0.0
2,ami,0.05,optimized,10,30,1.1169989353025476,1.0568817035517966,0.5979817809065192,0.9568319324483968,0.0,1.1169989353025476,1.0547038483596718,0.838812224310834,0.5837966159279768,0.9947417293218592,0.0
2,ami,0.05,optimized,10,35,1.1169989353025476,1.0568817035517966,0.5932028776981869,0.9728112927487768,0.0,1.1169989353025476,1.0547038483596718,0.838812224310834,0.5819308605529546,0.9976208126940715,0.0
2,ami,0.05,optimized,10,40,1.1169989353025476,1.0568817035517966,0.5887646164730752,0.9818871121850092,0.0,1.1169989353025476,1.0547038483596718,0.838812224310834,0.5809769333767247,0.9989337419840004,0.0
2,ami,0.05,optimized,10,45,1.1169989353025476,1.0568817035517966,0.585844422710095,0.9883829711809946,0.0,1.1169989353025476,1.0547038483596718,0.838812224310834,0.5804862007318653,0.999288710365438,0.0
2,ami,0.05,optimized,10,50,1.1169989353025476,1.0568817035517966,0.5833557357981242,0.9923100073351752,0.0,1.1169989353025476,1.0547038483596718,0.838812224310834,0.5802886325986202,0.9996397870797266,0.0
2,ami,0.05,optimized,20,5,1.069603094963855,1.0342161741937006,0.6982502651113468,0.5661245402758779,0.0,1.069603094963855,1.0312386801692726,0.8211932720177895,0.6650759985860729,0.7118731030057097,0.0
2,ami,0.05,optimized,20,10,1.069603094963855,1.0342161741937006,0.6579179922234005,0.7590113836229667,0.0,1.069603094963855,1.0312386801692726,0.8211932720177895,0.626469895133734,0.8740027266786997,0.0
2,ami,0.05,optimized,20,15,1.069603094963855,1.0342161741937006,0.6328223208392881,0.8442564010289855,0.0,1.069603094963855,1.0312386801692726,0.8211932720177895,0.6062765148131002,0.9433158719159686,0.0
2,ami,0.05,optimized,20,20,1.069603094963855,1.0342161741937006,0.6176810977485001,0.8987551127698326,0.0,1.069603094963855,1.0312386801692726,0.8211932720177895,0.5942450013091106,0.9741897275264496,0.0
2,ami,0.05,optimized,20,25,1.069603094963855,1.0342161741937006,0.6075010775136133,0.9362870613583574,0.0,1.069603094963855,1.0312386801692726,0.8211932720177895,0.5875441630722403,0.9882805218288896,0.0
2,ami,0.05,optimized,20,30,1.069603094963855,1.0342161741937006,0.5997491898849566,0.958998596386662,0.0,1.069603094963855,1.0312386801692726,0.8211932720177895,0.5839380086462519,0.9950652332294598,0.0
2,ami,0.05,optimized,20,35,1.069603094963855,1.0342161741937006,0.5937785480511637,0.9736053608304528,0.0,1.069603094963855,1.0312386801692726,0.8211932720177895,0.5819914574322154,0.99772313441378,0.0
2,ami,0.05,optimized,20,40,1.069603094963855,1.0342161741937006,0.5891887946279003,0.982612943313553,0.0,1.069603094963855,1.0312386801692726,0.8211932720177895,0.5809239111073715,0.9987918771297464,0.0
2,ami,0.05,optimized,20,45,1.069603094963855,1.0342161741937006,0.5860565117875075,0.9888371739236008,0.0,1.069603094963855,1.0312386801692726,0.8211932720177895,0.5805333316379571,0.999342671082036,0.0
2,ami,0.05,optimized,20,50,1.069603094963855,1.0342161741937006,0.5836950783219843,0.992985508114591,0.0,1.069603094963855,1.0312386801692726,0.8211932720177895,0.5802886325986202,0.9996609021427432,0.0
2,ami,0.05,optimized,30,5,1.056106128791355,1.0276702432158649,0.7035524920466595,0.5678663712084218,0.0,1.056106128791355,1.0234417840495451,0.8139106915518101,0.6659243548957229,0.7108964340561338,0.0
2,ami,0.05,optimized,30,10,1.056106128791355,1.0276702432158649,0.6617355956168257,0.760388469356844,0.0,1.056106128791355,1.0234417840495451,0.8139106915518101,0.6283786968304466,0.8763272054247756,0.0
2,ami,0.05,optimized,30,15,1.056106128791355,1.0276702432158649,0.6361450497187506,0.8473148326616435,0.0,1.056106128791355,1.0234417840495451,0.8139106915518101,0.6063472111722376,0.9439157772675192,0.0
2,ami,0.05,optimized,30,20,1.056106128791355,1.0276702432158649,0.6193778103678002,0.9015370508899588,0.0,1.056106128791355,1.0234417840495451,0.8139106915518101,0.5945631349252294,0.9745638035489842,0.0
2,ami,0.05,optimized,30,25,1.056106128791355,1.0276702432158649,0.6079676734839209,0.936969817344912,0.0,1.056106128791355,1.0234417840495451,0.8139106915518101,0.5875441630722403,0.988193715455216,0.0
2,ami,0.05,optimized,30,30,1.056106128791355,1.0276702432158649,0.5997845380645255,0.959084482903573,0.0,1.056106128791355,1.0234417840495451,0.8139106915518101,0.5838673122871144,0.9949602804490996,0.0
2,ami,0.05,optimized,30,35,1.056106128791355,1.0276702432158649,0.5941421293267279,0.9739020684202044,0.0,1.056106128791355,1.0234417840495451,0.8139106915518101,0.5819005621133244,0.99760531741362,0.0
2,ami,0.05,optimized,30,40,1.056106128791355,1.0276702432158649,0.5896659950520784,0.9832495801089638,0.0,1.056106128791355,1.0234417840495451,0.8139106915518101,0.5810034445114012,0.998981505878436,0.0
