fold,method,alpha,type,K,TopN,validation_mse,validation_rmse,validation_precision,validation_recall,regularization_penalty,regularized_score,test_RMSE,test_MAD,test_Precision,test_Recall,RMSE,MAD,Precision,Recall
2,ami,0.05,optimized,10,5,1.1169989353025476,1.0568817035517966,0.6855249204665959,0.5570751976514383,0.0019,1.1188989353025476,1.0547038483596718,0.838812224310834,0.6531990102509722,0.6997711747100199,1.0547038483596718,0.838812224310834,0.6531990102509722,0.6997711747100199
2,ami,1.0,baseline,10,5,,,,,0.0,,1.0754742003180424,0.8538110531197142,0.6478967833156593,0.6970385332877311,1.0754742003180424,0.8538110531197142,0.6478967833156593,0.6970385332877311
2,ami,0.05,optimized,10,10,1.1169989353025476,1.0568817035517966,0.6512371862849063,0.7530065945084514,0.0019,1.1188989353025476,1.0547038483596718,0.838812224310834,0.6216978908919524,0.8696304937658834,1.0547038483596718,0.838812224310834,0.6216978908919524,0.8696304937658834
2,ami,1.0,baseline,10,10,,,,,0.0,,1.0754742003180424,0.8538110531197142,0.6202132673500648,0.867784010797298,1.0754742003180424,0.8538110531197142,0.6202132673500648,0.867784010797298
2,ami,0.05,optimized,10,15,1.1169989353025476,1.0568817035517966,0.6290047174458627,0.8397064788717858,0.0019,1.1188989353025476,1.0547038483596718,0.838812224310834,0.60373144588415,0.940550643595828,1.0547038483596718,0.838812224310834,0.60373144588415,0.940550643595828
2,ami,1.0,baseline,10,15,,,,,0.0,,1.0754742003180424,0.8538110531197142,0.6021761259831249,0.9385553315002227,1.0754742003180424,0.8538110531197142,0.6021761259831249,0.9385553315002227
2,ami,0.05,optimized,10,20,1.1169989353025476,1.0568817035517966,0.6151360288195499,0.8960600622557302,0.0019,1.1188989353025476,1.0547038483596718,0.838812224310834,0.5929194445752825,0.9713036048207256,1.0547038483596718,0.838812224310834,0.5929194445752825,0.9713036048207256
2,ami,1.0,baseline,10,20,,,,,0.0,,1.0754742003180424,0.8538110531197142,0.5926013109591637,0.9705699831733028,1.0754742003180424,0.8538110531197142,0.5926013109591637,0.9705699831733028
2,ami,0.05,optimized,10,25,1.1169989353025476,1.0568817035517966,0.6058043648943131,0.9337934090720036,0.0019,1.1188989353025476,1.0547038483596718,0.838812224310834,0.5871624027328978,0.9876742901029966,1.0547038483596718,0.838812224310834,0.5871624027328978,0.9876742901029966
2,ami,1.0,baseline,10,25,,,,,0.0,,1.0754742003180424,0.8538110531197142,0.5869503136554852,0.9869082882876116,1.0754742003180424,0.8538110531197142,0.5869503136554852,0.9869082882876116
2,ami,0.05,optimized,10,30,1.1169989353025476,1.0568817035517966,0.5979817809065192,0.9568319324483968,0.0019,1.1188989353025476,1.0547038483596718,0.838812224310834,0.5837966159279768,0.9947417293218592,1.0547038483596718,0.838812224310834,0.5837966159279768,0.9947417293218592
2,ami,1.0,baseline,10,30,,,,,0.0,,1.0754742003180424,0.8538110531197142,0.5834784823118582,0.9942443839604174,1.0754742003180424,0.8538110531197142,0.5834784823118582,0.9942443839604174
2,ami,0.05,optimized,10,35,1.1169989353025476,1.0568817035517966,0.5932028776981869,0.9728112927487768,0.0019,1.1188989353025476,1.0547038483596718,0.838812224310834,0.5819308605529546,0.9976208126940715,1.0547038483596718,0.838812224310834,0.5819308605529546,0.9976208126940715
2,ami,1.0,baseline,10,35,,,,,0.0,,1.0754742003180424,0.8538110531197142,0.5819308605529547,0.9975326039577664,1.0754742003180424,0.8538110531197142,0.5819308605529547,0.9975326039577664
2,ami,0.05,optimized,10,40,1.1169989353025476,1.0568817035517966,0.5887646164730752,0.9818871121850092,0.0019,1.1188989353025476,1.0547038483596718,0.838812224310834,0.5809769333767247,0.9989337419840004,1.0547038483596718,0.838812224310834,0.5809769333767247,0.9989337419840004
