fold,method,alpha,type,K,TopN,RMSE,MAD,Precision,Recall,lambda
2,acos,0.05,optimized,10,5,1.0422845103003406,0.8315447509879709,0.6674089784376105,0.7144683597481523,0.002
2,acos,0.05,optimized,10,10,1.0422845103003406,0.8315447509879709,0.6257275833627902,0.8733336139998262,0.002
2,acos,0.05,optimized,10,15,1.0422845103003406,0.8315447509879709,0.6065593002496502,0.9444964172461362,0.002
2,acos,0.05,optimized,10,20,1.0422845103003406,0.8315447509879709,0.593979889962345,0.9736676287188366,0.002
2,acos,0.05,optimized,10,25,1.0422845103003406,0.8315447509879709,0.5869927314709678,0.9873969749929793,0.002
2,acos,0.05,optimized,10,30,1.0422845103003406,0.8315447509879709,0.5837966159279768,0.9947260868202177,0.002
2,acos,0.05,optimized,10,35,1.0422845103003406,0.8315447509879709,0.5820217558718458,0.9976056462193691,0.002
2,acos,0.05,optimized,10,40,1.0422845103003406,0.8315447509879709,0.5809769333767247,0.9989422825648766,0.002
2,acos,0.05,optimized,10,45,1.0422845103003406,0.8315447509879709,0.5805333316379571,0.9993257424123189,0.002
2,acos,0.05,optimized,10,50,1.0422845103003406,0.8315447509879709,0.5802674236908789,0.999550969751164,0.002
2,acos,0.05,optimized,20,5,1.0134199344736394,0.8088569950139722,0.6720749381406858,0.7163259680090096,0.002
2,acos,0.05,optimized,20,10,1.0134199344736394,0.8088569950139722,0.629333097678803,0.8781750255093649,0.002
2,acos,0.05,optimized,20,15,1.0134199344736394,0.8088569950139722,0.6076904419958502,0.9457686584737082,0.002
2,acos,0.05,optimized,20,20,1.0134199344736394,0.8088569950139722,0.5948812685413483,0.9747479547548146,0.002
2,acos,0.05,optimized,20,25,1.0134199344736394,0.8088569950139722,0.5877986699651353,0.9886793095305523,0.002
2,acos,0.05,optimized,20,30,1.0134199344736394,0.8088569950139722,0.5839733568258207,0.9951239437481942,0.002
2,acos,0.05,optimized,20,35,1.0134199344736394,0.8088569950139722,0.5820823527511064,0.9978404082548824,0.002
2,acos,0.05,optimized,20,40,1.0134199344736394,0.8088569950139722,0.5810829779154308,0.9991855283390959,0.002
2,acos,0.05,optimized,20,45,1.0134199344736394,0.8088569950139722,0.5806040279970944,0.9995529807095466,0.002
2,acos,0.05,optimized,20,50,1.0134199344736394,0.8088569950139722,0.5803310504141026,0.9997359779223584,0.002
2,acos,0.15,optimized,30,5,1.0058755125831726,0.8021964672103955,0.6771650759985861,0.7208975750821924,0.002
