fold,method,alpha,type,K,TopN,validation_mse,validation_rmse,validation_precision,validation_recall,regularization_penalty,regularized_score,test_RMSE,test_MAD,lambda
6,acos,0.05,optimized,10,5,1.0478944789007216,1.023667171936622,0.7106574761399788,0.5666828081574474,0.028499999999999998,1.0763944789007216,1.0508082331586612,0.8370669342370143,0.03
6,acos,0.05,optimized,10,10,1.0478944789007216,1.023667171936622,0.6619215943712232,0.7594036975319166,0.028499999999999998,1.0763944789007216,1.0508082331586612,0.8370669342370143,0.03
6,acos,0.05,optimized,10,15,1.0478944789007216,1.023667171936622,0.6384628509230842,0.85032289442546,0.028499999999999998,1.0763944789007216,1.0508082331586612,0.8370669342370143,0.03
6,acos,0.05,optimized,10,20,1.0478944789007216,1.023667171936622,0.6211806644721983,0.9052180908565696,0.028499999999999998,1.0763944789007216,1.0508082331586612,0.8370669342370143,0.03
6,acos,0.05,optimized,10,25,1.0478944789007216,1.023667171936622,0.6077001801203045,0.9371656397085176,0.028499999999999998,1.0763944789007216,1.0508082331586612,0.8370669342370143,0.03
6,acos,0.05,optimized,10,30,1.0478944789007216,1.023667171936622,0.5988920522446372,0.958478982721384,0.028499999999999998,1.0763944789007216,1.0508082331586612,0.8370669342370143,0.03
6,acos,0.05,optimized,10,35,1.0478944789007216,1.023667171936622,0.5930091456134575,0.9732414000787,0.028499999999999998,1.0763944789007216,1.0508082331586612,0.8370669342370143,0.03
6,acos,0.05,optimized,10,40,1.0478944789007216,1.023667171936622,0.5884431928446806,0.9826192158638516,0.028499999999999998,1.0763944789007216,1.0508082331586612,0.8370669342370143,0.03
6,acos,0.05,optimized,10,45,1.0478944789007216,1.023667171936622,0.5851191301400221,0.988807763577512,0.028499999999999998,1.0763944789007216,1.0508082331586612,0.8370669342370143,0.03
6,acos,0.05,optimized,10,50,1.0478944789007216,1.023667171936622,0.582440188219788,0.9925155485669104,0.028499999999999998,1.0763944789007216,1.0508082331586612,0.8370669342370143,0.03
6,acos,0.3,optimized,20,5,1.007207624430446,1.0035973417812774,0.7159597030752916,0.5704048510431639,0.020999999999999998,1.0282076244304459,1.0226838839666261,0.8140721181285594,0.03
