fold,method,alpha,type,K,TopN,validation_mse,validation_rmse,validation_precision,validation_recall,regularization_penalty,regularized_score,test_RMSE,test_MAD,lambda
5,acos,0.05,optimized,10,5,1.052746875550427,1.026034539160562,0.7109756097560976,0.5632207854556427,0.00475,1.057496875550427,1.0309771136644243,0.8254864594881073,0.005
5,acos,0.05,optimized,10,10,1.052746875550427,1.026034539160562,0.6615533841673821,0.7590520262761036,0.00475,1.057496875550427,1.0309771136644243,0.8254864594881073,0.005
5,acos,0.05,optimized,10,15,1.052746875550427,1.026034539160562,0.6356941073537044,0.8485799773422624,0.00475,1.057496875550427,1.0309771136644243,0.8254864594881073,0.005
5,acos,0.05,optimized,10,20,1.052746875550427,1.026034539160562,0.6184436622183471,0.903164777756581,0.00475,1.057496875550427,1.0309771136644243,0.8254864594881073,0.005
5,acos,0.05,optimized,10,25,1.052746875550427,1.026034539160562,0.6052165760121009,0.9361834670511672,0.00475,1.057496875550427,1.0309771136644243,0.8254864594881073,0.005
5,acos,0.05,optimized,10,30,1.052746875550427,1.026034539160562,0.5960261415976932,0.9569733731790986,0.00475,1.057496875550427,1.0309771136644243,0.8254864594881073,0.005
5,acos,0.05,optimized,10,35,1.052746875550427,1.026034539160562,0.5909485654252147,0.9728605064067916,0.00475,1.057496875550427,1.0309771136644243,0.8254864594881073,0.005
5,acos,0.05,optimized,10,40,1.052746875550427,1.026034539160562,0.5862509026583997,0.9822444396355764,0.00475,1.057496875550427,1.0309771136644243,0.8254864594881073,0.005
5,acos,0.05,optimized,10,45,1.052746875550427,1.026034539160562,0.5830955491490332,0.988786859090511,0.00475,1.057496875550427,1.0309771136644243,0.8254864594881073,0.005
5,acos,0.05,optimized,10,50,1.052746875550427,1.026034539160562,0.5804712699462448,0.9925335193499902,0.00475,1.057496875550427,1.0309771136644243,0.8254864594881073,0.005
5,acos,0.05,optimized,20,5,1.0098554123263146,1.0049156244811377,0.7209437963944857,0.5708451999894429,0.00475,1.0146054123263146,1.0020961418802248,0.7988195926232989,0.005
5,acos,0.05,optimized,20,10,1.0098554123263146,1.0049156244811377,0.6680221010284636,0.7649910706560695,0.00475,1.0146054123263146,1.0020961418802248,0.7988195926232989,0.005
5,acos,0.05,optimized,20,15,1.0098554123263146,1.0049156244811377,0.6392996216697171,0.8507613675312773,0.00475,1.0146054123263146,1.0020961418802248,0.7988195926232989,0.005
5,acos,0.05,optimized,20,20,1.0098554123263146,1.0049156244811377,0.6201403748376472,0.9043494153391524,0.00475,1.0146054123263146,1.0020961418802248,0.7988195926232989,0.005
5,acos,0.05,optimized,20,25,1.0098554123263146,1.0049156244811377,0.6065739461075411,0.9376746794509264,0.00475,1.0146054123263146,1.0020961418802248,0.7988195926232989,0.005
5,acos,0.05,optimized,20,30,1.0098554123263146,1.0049156244811377,0.5976521578578557,0.9588688518223604,0.00475,1.0146054123263146,1.0020961418802248,0.7988195926232989,0.005
5,acos,0.05,optimized,20,35,1.0098554123263146,1.0049156244811377,0.5913424451404093,0.9731582729311156,0.00475,1.0146054123263146,1.0020961418802248,0.7988195926232989,0.005
5,acos,0.05,optimized,20,40,1.0098554123263146,1.0049156244811377,0.5866485696785482,0.9824636932170052,0.00475,1.0146054123263146,1.0020961418802248,0.7988195926232989,0.005
5,acos,0.05,optimized,20,45,1.0098554123263146,1.0049156244811377,0.5836611200221331,0.9894024986913916,0.00475,1.0146054123263146,1.0020961418802248,0.7988195926232989,0.005
5,acos,0.05,optimized,20,50,1.0098554123263146,1.0049156244811377,0.5809802837320348,0.9932534221972232,0.00475,1.0146054123263146,1.0020961418802248,0.7988195926232989,0.005
5,acos,0.15,optimized,30,5,1.0055930587611863,1.002792629989464,0.7209437963944856,0.5720999480836747,0.00425,1.0098430587611864,0.9977157037307746,0.7950459471852837,0.005
