fold,method,alpha,type,K,TopN,RMSE,MAD,lambda
1,acos,0.05,optimized,10,5,1.045132133917077,0.8423021756426945,0.003
1,acos,0.05,optimized,10,10,1.045132133917077,0.8423021756426945,0.003
1,acos,0.05,optimized,10,15,1.045132133917077,0.8423021756426945,0.003
1,acos,0.05,optimized,10,20,1.045132133917077,0.8423021756426945,0.003
1,acos,0.05,optimized,10,25,1.045132133917077,0.8423021756426945,0.003
1,acos,0.05,optimized,10,30,1.045132133917077,0.8423021756426945,0.003
1,acos,0.05,optimized,10,35,1.045132133917077,0.8423021756426945,0.003
1,acos,0.05,optimized,10,40,1.045132133917077,0.8423021756426945,0.003
1,acos,0.05,optimized,10,45,1.045132133917077,0.8423021756426945,0.003
1,acos,0.05,optimized,10,50,1.045132133917077,0.8423021756426945,0.003
1,acos,0.05,optimized,20,5,1.01675370666678,0.8179753987949916,0.003
1,acos,0.05,optimized,20,10,1.01675370666678,0.8179753987949916,0.003
1,acos,0.05,optimized,20,15,1.01675370666678,0.8179753987949916,0.003
1,acos,0.05,optimized,20,20,1.01675370666678,0.8179753987949916,0.003
1,acos,0.05,optimized,20,25,1.01675370666678,0.8179753987949916,0.003
1,acos,0.05,optimized,20,30,1.01675370666678,0.8179753987949916,0.003
1,acos,0.05,optimized,20,35,1.01675370666678,0.8179753987949916,0.003
1,acos,0.05,optimized,20,40,1.01675370666678,0.8179753987949916,0.003
1,acos,0.05,optimized,20,45,1.01675370666678,0.8179753987949916,0.003
1,acos,0.05,optimized,20,50,1.01675370666678,0.8179753987949916,0.003
1,acos,0.1,optimized,30,5,1.0096942836591514,0.8111431635031646,0.003
1,acos,0.1,optimized,30,10,1.0096942836591514,0.8111431635031646,0.003
1,acos,0.1,optimized,30,15,1.0096942836591514,0.8111431635031646,0.003
1,acos,0.1,optimized,30,20,1.0096942836591514,0.8111431635031646,0.003
1,acos,0.1,optimized,30,25,1.0096942836591514,0.8111431635031646,0.003
1,acos,0.1,optimized,30,30,1.0096942836591514,0.8111431635031646,0.003
1,acos,0.1,optimized,30,35,1.0096942836591514,0.8111431635031646,0.003
1,acos,0.1,optimized,30,40,1.0096942836591514,0.8111431635031646,0.003
1,acos,0.1,optimized,30,45,1.0096942836591514,0.8111431635031646,0.003
1,acos,0.1,optimized,30,50,1.0096942836591514,0.8111431635031646,0.003
1,acos,0.15,optimized,40,5,1.007533801950019,0.8082054208869695,0.003
1,acos,0.15,optimized,40,10,1.007533801950019,0.8082054208869695,0.003
1,acos,0.15,optimized,40,15,1.007533801950019,0.8082054208869695,0.003
1,acos,0.15,optimized,40,20,1.007533801950019,0.8082054208869695,0.003
1,acos,0.15,optimized,40,25,1.007533801950019,0.8082054208869695,0.003
1,acos,0.15,optimized,40,30,1.007533801950019,0.8082054208869695,0.003
1,acos,0.15,optimized,40,35,1.007533801950019,0.8082054208869695,0.003
1,acos,0.15,optimized,40,40,1.007533801950019,0.8082054208869695,0.003
1,acos,0.15,optimized,40,45,1.007533801950019,0.8082054208869695,0.003
1,acos,0.15,optimized,40,50,1.007533801950019,0.8082054208869695,0.003
1,acos,0.2,optimized,50,5,1.0069901095995777,0.8071487630689087,0.003
1,acos,0.2,optimized,50,10,1.0069901095995777,0.8071487630689087,0.003
1,acos,0.2,optimized,50,15,1.0069901095995777,0.8071487630689087,0.003
1,acos,0.2,optimized,50,20,1.0069901095995777,0.8071487630689087,0.003
1,acos,0.2,optimized,50,25,1.0069901095995777,0.8071487630689087,0.003
1,acos,0.2,optimized,50,30,1.0069901095995777,0.8071487630689087,0.003
1,acos,0.2,optimized,50,35,1.0069901095995777,0.8071487630689087,0.003
1,acos,0.2,optimized,50,40,1.0069901095995777,0.8071487630689087,0.003
1,acos,0.2,optimized,50,45,1.0069901095995777,0.8071487630689087,0.003
1,acos,0.2,optimized,50,50,1.0069901095995777,0.8071487630689087,0.003
1,acos,0.25,optimized,60,5,1.0071956795284438,0.8068059757573575,0.003
1,acos,0.25,optimized,60,10,1.0071956795284438,0.8068059757573575,0.003
1,acos,0.25,optimized,60,15,1.0071956795284438,0.8068059757573575,0.003
1,acos,0.25,optimized,60,20,1.0071956795284438,0.8068059757573575,0.003
1,acos,0.25,optimized,60,25,1.0071956795284438,0.8068059757573575,0.003
1,acos,0.25,optimized,60,30,1.0071956795284438,0.8068059757573575,0.003
1,acos,0.25,optimized,60,35,1.0071956795284438,0.8068059757573575,0.003
1,acos,0.25,optimized,60,40,1.0071956795284438,0.8068059757573575,0.003
1,acos,0.25,optimized,60,45,1.0071956795284438,0.8068059757573575,0.003
1,acos,0.25,optimized,60,50,1.0071956795284438,0.8068059757573575,0.003
1,acos,0.25,optimized,70,5,1.0073645313607753,0.8067010997383862,0.003
1,acos,0.25,optimized,70,10,1.0073645313607753,0.8067010997383862,0.003
1,acos,0.25,optimized,70,15,1.0073645313607753,0.8067010997383862,0.003
1,acos,0.25,optimized,70,20,1.0073645313607753,0.8067010997383862,0.003
1,acos,0.25,optimized,70,25,1.0073645313607753,0.8067010997383862,0.003
1,acos,0.25,optimized,70,30,1.0073645313607753,0.8067010997383862,0.003
1,acos,0.25,optimized,70,35,1.0073645313607753,0.8067010997383862,0.003
1,acos,0.25,optimized,70,40,1.0073645313607753,0.8067010997383862,0.003
1,acos,0.25,optimized,70,45,1.0073645313607753,0.8067010997383862,0.003
1,acos,0.25,optimized,70,50,1.0073645313607753,0.8067010997383862,0.003
1,acos,0.25,optimized,80,5,1.007917820258348,0.807012681947209,0.003
1,acos,0.25,optimized,80,10,1.007917820258348,0.807012681947209,0.003
1,acos,0.25,optimized,80,15,1.007917820258348,0.807012681947209,0.003
1,acos,0.25,optimized,80,20,1.007917820258348,0.807012681947209,0.003
1,acos,0.25,optimized,80,25,1.007917820258348,0.807012681947209,0.003
1,acos,0.25,optimized,80,30,1.007917820258348,0.807012681947209,0.003
1,acos,0.25,optimized,80,35,1.007917820258348,0.807012681947209,0.003
1,acos,0.25,optimized,80,40,1.007917820258348,0.807012681947209,0.003
1,acos,0.25,optimized,80,45,1.007917820258348,0.807012681947209,0.003
1,acos,0.25,optimized,80,50,1.007917820258348,0.807012681947209,0.003
1,acos,0.3,optimized,90,5,1.0088287491171606,0.8079510094425036,0.003
1,acos,0.3,optimized,90,10,1.0088287491171606,0.8079510094425036,0.003
1,acos,0.3,optimized,90,15,1.0088287491171606,0.8079510094425036,0.003
1,acos,0.3,optimized,90,20,1.0088287491171606,0.8079510094425036,0.003
1,acos,0.3,optimized,90,25,1.0088287491171606,0.8079510094425036,0.003
1,acos,0.3,optimized,90,30,1.0088287491171606,0.8079510094425036,0.003
1,acos,0.3,optimized,90,35,1.0088287491171606,0.8079510094425036,0.003
1,acos,0.3,optimized,90,40,1.0088287491171606,0.8079510094425036,0.003
1,acos,0.3,optimized,90,45,1.0088287491171606,0.8079510094425036,0.003
