fold,method,alpha,type,K,TopN,validation_mse,validation_rmse,validation_precision,validation_recall,regularization_penalty,regularized_score,test_RMSE,test_MAD,test_Precision,test_Recall,lambda
10,ami,0.05,optimized,10,5,1.1055418697110988,1.0514475116291344,0.6850477200424178,0.5511289767965433,0.00475,1.1102918697110988,1.0591567928015568,0.8438869191963547,0.6634146341463415,0.7252598215636534,0.005
10,ami,0.05,optimized,10,10,1.1055418697110988,1.0514475116291344,0.6491907791748726,0.7499559195920649,0.00475,1.1102918697110988,1.0591567928015568,0.8438869191963547,0.6301507347371611,0.8785524538303008,0.005
10,ami,0.05,optimized,10,15,1.1055418697110988,1.0514475116291344,0.6268479399709517,0.8378670066267816,0.00475,1.1102918697110988,1.0591567928015568,0.8438869191963547,0.6111781555312837,0.944045890364603,0.005
10,ami,0.05,optimized,10,20,1.1055418697110988,1.0514475116291344,0.6140116078789997,0.8962122971992019,0.00475,1.1102918697110988,1.0591567928015568,0.8438869191963547,0.6016255607961564,0.9749227299219062,0.005
10,ami,0.05,optimized,10,25,1.1055418697110988,1.0514475116291344,0.6037233016595762,0.9314410815882324,0.00475,1.1102918697110988,1.0591567928015568,0.8438869191963547,0.595478661067026,0.9890552142152292,0.005
10,ami,0.05,optimized,10,30,1.1055418697110988,1.0514475116291344,0.5975564620620131,0.95580606833509,0.00475,1.1102918697110988,1.0591567928015568,0.8438869191963547,0.5919342987593623,0.9949136312226908,0.005
10,ami,0.05,optimized,10,35,1.1055418697110988,1.0514475116291344,0.5919165932205802,0.9711688597684376,0.00475,1.1102918697110988,1.0591567928015568,0.8438869191963547,0.5902320679141378,0.997546210622405,0.005
10,ami,0.05,optimized,10,40,1.1055418697110988,1.0514475116291344,0.5875743634820787,0.9809563980677724,0.00475,1.1102918697110988,1.0591567928015568,0.8438869191963547,0.5892287441991436,0.9984824107670592,0.005
10,ami,0.05,optimized,10,45,1.1055418697110988,1.0514475116291344,0.5849850356383461,0.988306786583114,0.00475,1.1102918697110988,1.0591567928015568,0.8438869191963547,0.5889213713662687,0.9990824205494742,0.005
10,ami,0.05,optimized,10,50,1.1055418697110988,1.0514475116291344,0.5827116490633453,0.992594006842855,0.00475,1.1102918697110988,1.0591567928015568,0.8438869191963547,0.5887546258325898,0.999546412973682,0.005
10,ami,0.05,optimized,20,5,1.0586792690571925,1.0289214105349311,0.695864262990456,0.5563987107629831,0.00475,1.0634292690571925,1.0348737581728764,0.8258396607006373,0.6665959703075292,0.7291688005457921,0.005
